year,month,day,date_time_hour_beginning,residual_demand,rsa_contracted_demand
2018,10,3,2018-10-03,27050.831,29569.737
2018,10,3,2018-10-03,27138.257,29794.898
2018,10,3,2018-10-03,27311.307,29976.475
2018,10,3,2018-10-03,27222.213,29870.59
2018,10,3,2018-10-03,26993.479,29663.436
2018,10,3,2018-10-03,27202.315,29834.471
2018,10,3,2018-10-03,27719.283,30163.752
2018,10,3,2018-10-03,28368.27,30516.864
2018,10,3,2018-10-03,29552.77,31221.148
2018,10,3,2018-10-03,31178.673,32467.711
2018,10,3,2018-10-03,30897.522,31998.071
2018,10,3,2018-10-03,28892.85,30009.564
2018,10,3,2018-10-03,26676.777,27798.336
2018,10,3,2018-10-03,24019.083,25080.662
2018,10,3,2018-10-03,22551.013,23572.615
2018,10,4,2018-10-04,21746.746,22717.242
2018,10,4,2018-10-04,21506.32,22483.908
2018,10,4,2018-10-04,21379.344,22325.891
2018,10,4,2018-10-04,21760.873,22708.086
2018,10,4,2018-10-04,22763.353,23727.565
2018,10,4,2018-10-04,25187.543,26108.28
2018,10,4,2018-10-04,27010.203,27999.769
2018,10,4,2018-10-04,27741.4,29196.426
2018,10,4,2018-10-04,28420.663,30263.905
2018,10,4,2018-10-04,28363.97,30411.641
2018,10,4,2018-10-04,27890.474,30064.83
2018,10,4,2018-10-04,27646.614,29810.624
2018,10,4,2018-10-04,27294.716,29435.696
2018,10,4,2018-10-04,26959.197,29086.987
2018,10,4,2018-10-04,26807.627,28864.652
2018,10,4,2018-10-04,27053.872,29065.815
2018,10,4,2018-10-04,27688.639,29517.274
2018,10,4,2018-10-04,28711.159,30221.28
2018,10,4,2018-10-04,31205.544,32579.588
2018,10,4,2018-10-04,31215.13,32548.135
2018,10,4,2018-10-04,29206.346,30512.286
2018,10,4,2018-10-04,26739.836,27931.014
2018,10,4,2018-10-04,24352.304,25333.304
2018,10,4,2018-10-04,22954.164,23832.324
2018,10,5,2018-10-05,22296.2,23107.516
2018,10,5,2018-10-05,21921.974,22732.371
2018,10,5,2018-10-05,21759.633,22575.547
2018,10,5,2018-10-05,22283.754,23076.391
2018,10,5,2018-10-05,23359.327,24114.692
2018,10,5,2018-10-05,25301.644,26022.62
2018,10,5,2018-10-05,27198.327,28033.424
2018,10,5,2018-10-05,27849.231,29077.064
2018,10,5,2018-10-05,28658.936,30259.398
2018,10,5,2018-10-05,28273.857,30092.851
2018,10,5,2018-10-05,28185.311,30106.939
2018,10,5,2018-10-05,27855.018,29808.415
2018,10,5,2018-10-05,27780.41,29648.124
2018,10,5,2018-10-05,27317.427,29099.641
2018,10,5,2018-10-05,27047.217,28726.256
2018,10,5,2018-10-05,26932.916,28477.958
2018,10,5,2018-10-05,27602.383,28857.424
2018,10,5,2018-10-05,28478.691,29313.895
2018,10,5,2018-10-05,30291.74,30928.961
2018,10,5,2018-10-05,30373.632,31017.182
2018,10,5,2018-10-05,28924.198,29516.454
2018,10,5,2018-10-05,26874.184,27449.159
2018,10,5,2018-10-05,25161.613,25621.652
2018,10,5,2018-10-05,24061.327,24385.21
2018,10,6,2018-10-06,22888.918,23169.784
2018,10,6,2018-10-06,22150.893,22425.626
2018,10,6,2018-10-06,22001.97,22247.697
2018,10,6,2018-10-06,21866.039,22148.473
2018,10,6,2018-10-06,22279.454,22587.592
2018,10,6,2018-10-06,23221.667,23592.934
2018,10,6,2018-10-06,24743.831,25245.949
2018,10,6,2018-10-06,25954.234,26974.363
2018,10,6,2018-10-06,26767.621,28230.192
2018,10,6,2018-10-06,26701.363,28404.949
2018,10,6,2018-10-06,26343.15,28197.336
2018,10,6,2018-10-06,25935.669,27907.933
2018,10,6,2018-10-06,25598.722,27630.238
2018,10,6,2018-10-06,25121.178,27131.692
2018,10,6,2018-10-06,24621.71,26584.713
2018,10,6,2018-10-06,24377.474,26281.179
2018,10,6,2018-10-06,24722.073,26431.091
2018,10,6,2018-10-06,25502.469,26895.868
2018,10,6,2018-10-06,27678.817,28835.41
2018,10,6,2018-10-06,28082.82,29235.719
2018,10,6,2018-10-06,26339.69,27497.584
2018,10,6,2018-10-06,24676.426,25763.678
2018,10,6,2018-10-06,23379.453,24238.21
2018,10,6,2018-10-06,22160.388,22840.749
2018,10,7,2018-10-07,21584.793,22178.304
2018,10,7,2018-10-07,21260.404,21790.085
2018,10,7,2018-10-07,21000.367,21534.079
2018,10,7,2018-10-07,20935.817,21459.686
2018,10,7,2018-10-07,21291.346,21723.172
2018,10,7,2018-10-07,22013.89,22387.329
2018,10,7,2018-10-07,23521.04,23987.972
2018,10,7,2018-10-07,25142.237,25991.616
2018,10,7,2018-10-07,25719.226,27203.212
2018,10,7,2018-10-07,25477.766,27388.526
2018,10,7,2018-10-07,25078.544,27160.038
2018,10,7,2018-10-07,24793.544,26984.472
2018,10,7,2018-10-07,24520.653,26732.243
2018,10,7,2018-10-07,24076.049,26213.922
2018,10,7,2018-10-07,23680.54,25785.733
2018,10,7,2018-10-07,23668.753,25653.387
2018,10,7,2018-10-07,24384.33,26106.977
2018,10,7,2018-10-07,25296.433,26687.748
2018,10,7,2018-10-07,27507.847,28694.418
2018,10,7,2018-10-07,27972.96,29210.469
2018,10,7,2018-10-07,26183.427,27284.52
2018,10,7,2018-10-07,24149.896,25138.512
2018,10,7,2018-10-07,22519.443,23252.731
2018,10,7,2018-10-07,21636.097,22261.489
2018,10,8,2018-10-08,21296.446,21821.471
2018,10,8,2018-10-08,21087.43,21605.164
2018,10,8,2018-10-08,21060.853,21564
2018,10,8,2018-10-08,21430.733,21878.736
2018,10,8,2018-10-08,22490.226,22943.152
2018,10,8,2018-10-08,24950.293,25334.709
2018,10,8,2018-10-08,26367.079,26793.584
2018,10,8,2018-10-08,27097.914,28001.659
2018,10,8,2018-10-08,28016.614,29356.882
2018,10,8,2018-10-08,27904.319,29450.614
2018,10,8,2018-10-08,28178.301,29821.711
2018,10,8,2018-10-08,28421.607,29995.955
2018,10,8,2018-10-08,28302.023,29826.333
2018,10,8,2018-10-08,28078.134,29602.991
2018,10,8,2018-10-08,28104.509,29625.597
2018,10,8,2018-10-08,28412.294,29754.664
2018,10,8,2018-10-08,28980.526,30050.633
2018,10,8,2018-10-08,29812.917,30632.254
2018,10,8,2018-10-08,31553.013,32192.669
2018,10,8,2018-10-08,31660.623,32142.73
2018,10,8,2018-10-08,29615.31,29956.951
2018,10,8,2018-10-08,26887.446,27227.203
2018,10,8,2018-10-08,24536.527,24792.783
2018,10,8,2018-10-08,23316.49,23538.552
2018,10,9,2018-10-09,22719.203,22937.615
2018,10,9,2018-10-09,22409.296,22778.732
2018,10,9,2018-10-09,22497.611,22808.423
2018,10,9,2018-10-09,22805.758,23046.495
2018,10,9,2018-10-09,24054.973,24284.207
2018,10,9,2018-10-09,27773.522,27971.724
2018,10,9,2018-10-09,28806.727,29111.888
2018,10,9,2018-10-09,27537.569,28269.883
2018,10,9,2018-10-09,27615.294,28787.288
2018,10,9,2018-10-09,27252.744,28803.566
2018,10,9,2018-10-09,27124.199,28883.677
2018,10,9,2018-10-09,27151.99,29008.789
2018,10,9,2018-10-09,27039.716,29004.547
2018,10,9,2018-10-09,26742.737,28694.1
2018,10,9,2018-10-09,27240.847,29061.01
2018,10,9,2018-10-09,27790.943,29479.637
2018,10,9,2018-10-09,28239.529,29761.524
2018,10,9,2018-10-09,29205.973,30396.13
2018,10,9,2018-10-09,30961.03,31875.116
2018,10,9,2018-10-09,30850.7,31664.903
2018,10,9,2018-10-09,28563.646,29419.318
2018,10,9,2018-10-09,26036.857,26864.192
2018,10,9,2018-10-09,23996.144,24646.387
2018,10,9,2018-10-09,22766.327,23311.166
2018,10,10,2018-10-10,22229.277,22760.896
2018,10,10,2018-10-10,22114.07,22611.745
2018,10,10,2018-10-10,22118.764,22538.04
2018,10,10,2018-10-10,22467.346,22830.473
2018,10,10,2018-10-10,24038.003,24309.354
2018,10,10,2018-10-10,27562.611,27828.815
2018,10,10,2018-10-10,28726.253,29134.399
2018,10,10,2018-10-10,27424.004,28266.37
2018,10,10,2018-10-10,27292.083,28787.421
2018,10,10,2018-10-10,26844.286,28612.311
2018,10,10,2018-10-10,26750.589,28656.011
2018,10,10,2018-10-10,26752.386,28768.97
2018,10,10,2018-10-10,26788.187,28844.616
2018,10,10,2018-10-10,26789.931,28867.354
2018,10,10,2018-10-10,26981.62,29031.261
2018,10,10,2018-10-10,27651.683,29550.701
2018,10,10,2018-10-10,28215.04,29924.385
2018,10,10,2018-10-10,29152.644,30478.082
2018,10,10,2018-10-10,31048.114,32080.509
2018,10,10,2018-10-10,31115.554,32004.769
2018,10,10,2018-10-10,28811.61,29614.159
2018,10,10,2018-10-10,26335.877,27158.482
2018,10,10,2018-10-10,24492.813,25130.467
2018,10,10,2018-10-10,23246.94,23831.664
2018,10,11,2018-10-11,22527.35,23108.541
2018,10,11,2018-10-11,22258.93,22782.649
2018,10,11,2018-10-11,22198.34,22715.376
2018,10,11,2018-10-11,22463.91,23035.685
2018,10,11,2018-10-11,23975.649,24518.88
2018,10,11,2018-10-11,27368.141,27956.727
2018,10,11,2018-10-11,28607.322,29237.307
2018,10,11,2018-10-11,27664.043,28655.293
2018,10,11,2018-10-11,27655.01,29197.197
2018,10,11,2018-10-11,27393.913,29174.17
2018,10,11,2018-10-11,27047.477,29171.089
2018,10,11,2018-10-11,26904.474,29251.873
2018,10,11,2018-10-11,26506.249,29004.957
2018,10,11,2018-10-11,26303.34,28898.81
2018,10,11,2018-10-11,26512.453,29160.935
2018,10,11,2018-10-11,26935.744,29552.26
2018,10,11,2018-10-11,27636.88,30088.901
2018,10,11,2018-10-11,28427.65,30547.333
2018,10,11,2018-10-11,30135.547,31884.655
2018,10,11,2018-10-11,30190.787,31783.79
2018,10,11,2018-10-11,28103.857,29587.154
2018,10,11,2018-10-11,25775.286,27142.579
2018,10,11,2018-10-11,23888.291,25022.482
2018,10,11,2018-10-11,22853.959,23938.75
2018,10,12,2018-10-12,22231.207,23230.904
2018,10,12,2018-10-12,21985.237,22859.575
2018,10,12,2018-10-12,21936.851,22823.482
2018,10,12,2018-10-12,22005.3,23046.194
2018,10,12,2018-10-12,23421.375,24391.768
2018,10,12,2018-10-12,26518.607,27456.779
2018,10,12,2018-10-12,28169.332,29082.32
2018,10,12,2018-10-12,27541.676,28725.043
2018,10,12,2018-10-12,28131.21,29547.125
2018,10,12,2018-10-12,28427.197,29852.303
2018,10,12,2018-10-12,28648.68,30254.804
2018,10,12,2018-10-12,28567.28,30268.721
2018,10,12,2018-10-12,28412.667,29970.92
2018,10,12,2018-10-12,28072.892,29517.4
2018,10,12,2018-10-12,28337.641,29679.305
2018,10,12,2018-10-12,28544.435,29858.181
2018,10,12,2018-10-12,28556.641,29830.385
2018,10,12,2018-10-12,28979.304,30085.793
2018,10,12,2018-10-12,29343.831,30375.431
2018,10,12,2018-10-12,28980.137,30007.823
2018,10,12,2018-10-12,28016.022,28849.942
2018,10,12,2018-10-12,25734.76,26698.979
2018,10,12,2018-10-12,24097.297,25140.648
2018,10,12,2018-10-12,22892.623,23931.161
2018,10,13,2018-10-13,22055.557,23220.393
2018,10,13,2018-10-13,21392.093,22694.306
2018,10,13,2018-10-13,21085.13,22464.385
2018,10,13,2018-10-13,21111.187,22581.841
2018,10,13,2018-10-13,21496.807,22942.43
2018,10,13,2018-10-13,22337.39,23773.399
2018,10,13,2018-10-13,23908.037,25353.417
2018,10,13,2018-10-13,25632.587,27153.628
2018,10,13,2018-10-13,27064.179,28852.898
2018,10,13,2018-10-13,27730.914,29762.957
2018,10,13,2018-10-13,27398.193,29671.192
2018,10,13,2018-10-13,27138.409,29461.708
2018,10,13,2018-10-13,27235.933,29404.17
2018,10,13,2018-10-13,26744,28909.052
2018,10,13,2018-10-13,26465.446,28637.755
2018,10,13,2018-10-13,26646.027,28785.726
2018,10,13,2018-10-13,27082.968,29173.233
2018,10,13,2018-10-13,27749.458,29696.405
2018,10,13,2018-10-13,29029.263,30735.268
2018,10,13,2018-10-13,28700.486,30314.009
2018,10,13,2018-10-13,26733.954,28424.105
2018,10,13,2018-10-13,24779.407,26277.432
2018,10,13,2018-10-13,23366.257,24621.072
2018,10,13,2018-10-13,21959.306,23237.365
2018,10,14,2018-10-14,20990.643,22105.174
2018,10,14,2018-10-14,20854.407,21840.642
2018,10,14,2018-10-14,20425.014,21465.046
2018,10,14,2018-10-14,20277.046,21420.542
2018,10,14,2018-10-14,20417.399,21671.471
2018,10,14,2018-10-14,21016.667,22372.625
2018,10,14,2018-10-14,22648.396,23963.344
2018,10,14,2018-10-14,24359.941,26030.326
2018,10,14,2018-10-14,25961.009,27903.379
2018,10,14,2018-10-14,26558.617,28799.782
2018,10,14,2018-10-14,26878.802,29100.308
2018,10,14,2018-10-14,27196.113,29297.857
2018,10,14,2018-10-14,27032.873,29175.587
2018,10,14,2018-10-14,26454.84,28705.444
2018,10,14,2018-10-14,25963.287,28320.818
2018,10,14,2018-10-14,25924.96,28140.579
2018,10,14,2018-10-14,26589.948,28509.898
2018,10,14,2018-10-14,27670.697,29134.231
2018,10,14,2018-10-14,29508.737,30577.02
2018,10,14,2018-10-14,29648.673,30569.179
2018,10,14,2018-10-14,27518.073,28568.472
2018,10,14,2018-10-14,24710.417,25796.774
2018,10,14,2018-10-14,22905.664,23799.232
2018,10,14,2018-10-14,21712.301,22542.464
2018,10,15,2018-10-15,20953.113,21833.735
2018,10,15,2018-10-15,20600.568,21501.05
2018,10,15,2018-10-15,20623.083,21452.849
2018,10,15,2018-10-15,21085.639,21704.307
2018,10,15,2018-10-15,23075.332,23543.23
2018,10,15,2018-10-15,26948.34,27395.777
2018,10,15,2018-10-15,28382.654,29039.96
2018,10,15,2018-10-15,26959.75,28162.135
2018,10,15,2018-10-15,26754.663,28487.049
2018,10,15,2018-10-15,26695.687,28666.427
2018,10,15,2018-10-15,26762.366,28968.39
2018,10,15,2018-10-15,26476.564,28762.926
2018,10,15,2018-10-15,26269.301,28576.705
2018,10,15,2018-10-15,25924.733,28262.172
2018,10,15,2018-10-15,26112.813,28421.48
2018,10,15,2018-10-15,26629.744,28822.643
2018,10,15,2018-10-15,27312.707,29207.784
2018,10,15,2018-10-15,28013.878,29637.093
2018,10,15,2018-10-15,30267.644,31649.623
2018,10,15,2018-10-15,30850.859,32184.703
2018,10,15,2018-10-15,28830.221,30073.644
2018,10,15,2018-10-15,26185.74,27300.651
2018,10,15,2018-10-15,24030.956,24988.65
2018,10,15,2018-10-15,22617.789,23594.793
2018,10,16,2018-10-16,22177.066,22972.341
2018,10,16,2018-10-16,21870.703,22559.064
2018,10,16,2018-10-16,21778.373,22402.839
2018,10,16,2018-10-16,22112.743,22693.608
2018,10,16,2018-10-16,23570.956,24159.699
2018,10,16,2018-10-16,27336.16,27823.054
2018,10,16,2018-10-16,28656.979,29203.468
2018,10,16,2018-10-16,27253.6,28227.373
2018,10,16,2018-10-16,27436.057,28760.23
2018,10,16,2018-10-16,27215.923,28757.606
2018,10,16,2018-10-16,27248.94,28828.438
2018,10,16,2018-10-16,27131.736,28783.459
2018,10,16,2018-10-16,26991.173,28583.975
2018,10,16,2018-10-16,26763.96,28351.433
2018,10,16,2018-10-16,26930.301,28658.835
2018,10,16,2018-10-16,27588.703,29211.926
2018,10,16,2018-10-16,28274.623,29755.351
2018,10,16,2018-10-16,29096.381,30327.982
2018,10,16,2018-10-16,30802.17,31845.918
2018,10,16,2018-10-16,30648.118,31633.109
2018,10,16,2018-10-16,28574.988,29446.845
2018,10,16,2018-10-16,26014.085,26835.915
2018,10,16,2018-10-16,24001.91,24627.505
2018,10,16,2018-10-16,22895.586,23396.474
2018,10,17,2018-10-17,22451.44,22918.077
2018,10,17,2018-10-17,22383.526,22745.621
2018,10,17,2018-10-17,22309.824,22584.181
2018,10,17,2018-10-17,22600.346,22880.624
2018,10,17,2018-10-17,23904.267,24277.523
2018,10,17,2018-10-17,27586.878,27986.613
2018,10,17,2018-10-17,28903.39,29430.761
2018,10,17,2018-10-17,27667.556,28682.053
2018,10,17,2018-10-17,27718.52,29180.623
2018,10,17,2018-10-17,27263.11,28963.148
2018,10,17,2018-10-17,27389.407,29209.912
2018,10,17,2018-10-17,27449.043,29213.178
2018,10,17,2018-10-17,27316.153,29099.807
2018,10,17,2018-10-17,27194.184,29017.003
2018,10,17,2018-10-17,27236.909,29027.742
2018,10,17,2018-10-17,28057.2,29724.049
2018,10,17,2018-10-17,28883.896,30339.21
2018,10,17,2018-10-17,29663.517,30843.127
2018,10,17,2018-10-17,31150.001,32123.528
2018,10,17,2018-10-17,30984.852,32038.234
2018,10,17,2018-10-17,28834.907,29967.882
2018,10,17,2018-10-17,26124.687,27286.681
2018,10,17,2018-10-17,23867.342,24789.314
2018,10,17,2018-10-17,22650.756,23417.289
2018,10,18,2018-10-18,22063.027,22758.561
2018,10,18,2018-10-18,21943.19,22524.726
2018,10,18,2018-10-18,22049.817,22532.845
2018,10,18,2018-10-18,22569.583,22981.104
2018,10,18,2018-10-18,23959.747,24313.482
2018,10,18,2018-10-18,27793.533,28134.085
2018,10,18,2018-10-18,28959.35,29569.376
2018,10,18,2018-10-18,27720.264,28755.1
2018,10,18,2018-10-18,27587.783,28938.281
2018,10,18,2018-10-18,27550.08,28973.598
2018,10,18,2018-10-18,27357.197,28873.079
2018,10,18,2018-10-18,27034.938,28636.85
2018,10,18,2018-10-18,26959.67,28619.84
2018,10,18,2018-10-18,26831.04,28483.711
2018,10,18,2018-10-18,27185.998,28766.158
2018,10,18,2018-10-18,27534.487,28999.156
2018,10,18,2018-10-18,28156.378,29536.597
2018,10,18,2018-10-18,28958.184,30086.757
2018,10,18,2018-10-18,30736.093,31571.76
2018,10,18,2018-10-18,31151.7,31879.286
2018,10,18,2018-10-18,29161.986,29826.146
2018,10,18,2018-10-18,26563.367,27263.919
2018,10,18,2018-10-18,24098.926,24924.105
2018,10,18,2018-10-18,22613.86,23484.882
2018,10,19,2018-10-19,21807.103,22719.997
2018,10,19,2018-10-19,21363.99,22334.856
2018,10,19,2018-10-19,21176.21,22239.053
2018,10,19,2018-10-19,21446.823,22524.317
2018,10,19,2018-10-19,22996.68,24027.419
2018,10,19,2018-10-19,26837.78,27933.918
2018,10,19,2018-10-19,27968.367,29150.331
2018,10,19,2018-10-19,27071.784,28694.893
2018,10,19,2018-10-19,27057.507,29188.988
2018,10,19,2018-10-19,26546.079,28937.738
2018,10,19,2018-10-19,26397.419,28896.654
2018,10,19,2018-10-19,26519.303,29160.291
2018,10,19,2018-10-19,26148.646,28916.402
2018,10,19,2018-10-19,25667.503,28611.319
2018,10,19,2018-10-19,25546.823,28636.087
2018,10,19,2018-10-19,25708.29,28687.476
2018,10,19,2018-10-19,25825.883,28568.376
2018,10,19,2018-10-19,26409.45,28808.834
2018,10,19,2018-10-19,28133.696,30124.45
2018,10,19,2018-10-19,28854.734,30654.71
2018,10,19,2018-10-19,27399.944,29035.026
2018,10,19,2018-10-19,25222.447,26681.366
2018,10,19,2018-10-19,23410.827,24721.663
2018,10,19,2018-10-19,22309.377,23509.154
2018,10,20,2018-10-20,21633.973,22800.381
2018,10,20,2018-10-20,21216.877,22386.164
2018,10,20,2018-10-20,20989.463,22118.51
2018,10,20,2018-10-20,21034.563,22229.041
2018,10,20,2018-10-20,21204.506,22574.13
2018,10,20,2018-10-20,22285.597,23678.306
2018,10,20,2018-10-20,23455.184,25062.513
2018,10,20,2018-10-20,25004.606,27087.401
2018,10,20,2018-10-20,25991.277,28402.233
2018,10,20,2018-10-20,26151.981,28791.212
2018,10,20,2018-10-20,25918.807,28602.562
2018,10,20,2018-10-20,25810.793,28559.995
2018,10,20,2018-10-20,25644.693,28406.495
2018,10,20,2018-10-20,25148.944,27869.83
2018,10,20,2018-10-20,24945.386,27565.593
2018,10,20,2018-10-20,24776.403,27315.112
2018,10,20,2018-10-20,25017.594,27389.548
2018,10,20,2018-10-20,26057.598,28067.609
2018,10,20,2018-10-20,28154.707,29868.819
2018,10,20,2018-10-20,28371.767,30025.557
2018,10,20,2018-10-20,26372.053,27947.8
2018,10,20,2018-10-20,24155.793,25630.172
2018,10,20,2018-10-20,22571.627,23935.061
2018,10,20,2018-10-20,21300.44,22642.011
2018,10,21,2018-10-21,20383.614,21780.948
2018,10,21,2018-10-21,20150.913,21519.827
2018,10,21,2018-10-21,20112.363,21379.096
2018,10,21,2018-10-21,20012.92,21273.013
2018,10,21,2018-10-21,20329.843,21577.813
2018,10,21,2018-10-21,21133.594,22357.236
2018,10,21,2018-10-21,22680.914,24013.518
2018,10,21,2018-10-21,24590.984,26371.024
2018,10,21,2018-10-21,25294.293,27760.776
2018,10,21,2018-10-21,25367.16,28111.907
2018,10,21,2018-10-21,24825.993,27678.848
2018,10,21,2018-10-21,24359.6,27319.184
2018,10,21,2018-10-21,24140.613,27142.649
2018,10,21,2018-10-21,23675.18,26601.07
2018,10,21,2018-10-21,23273.151,26058.645
2018,10,21,2018-10-21,23390.421,26026.273
2018,10,21,2018-10-21,23708.196,26206.05
2018,10,21,2018-10-21,24608.797,26765.859
2018,10,21,2018-10-21,27144.271,29088.59
2018,10,21,2018-10-21,27993.46,29945.433
2018,10,21,2018-10-21,26150.006,28121.743
2018,10,21,2018-10-21,23819.829,25620.059
2018,10,21,2018-10-21,21998.34,23659.567
2018,10,21,2018-10-21,20759.561,22346.482
2018,10,22,2018-10-22,20323.63,21783.831
2018,10,22,2018-10-22,20109.677,21470.847
2018,10,22,2018-10-22,19938.303,21286.501
2018,10,22,2018-10-22,20377.126,21684.61
2018,10,22,2018-10-22,21871.127,23138.325
2018,10,22,2018-10-22,25911.877,27298.088
2018,10,22,2018-10-22,27183.587,28719.77
2018,10,22,2018-10-22,26404.916,28232.453
2018,10,22,2018-10-22,26847.094,28862.68
2018,10,22,2018-10-22,26614.324,28920.312
2018,10,22,2018-10-22,26348.534,28842.711
2018,10,22,2018-10-22,26253.774,28799.672
2018,10,22,2018-10-22,26100.276,28569.119
2018,10,22,2018-10-22,26151.353,28464.604
2018,10,22,2018-10-22,26584.686,28611.274
2018,10,22,2018-10-22,27158.505,29005.939
2018,10,22,2018-10-22,27658.183,29276.326
2018,10,22,2018-10-22,28733.03,30107.526
2018,10,22,2018-10-22,30861.717,32109.57
2018,10,22,2018-10-22,30962.08,32211.129
2018,10,22,2018-10-22,28968.857,30038.998
2018,10,22,2018-10-22,26407.059,27397.478
2018,10,22,2018-10-22,23870.517,24834.996
2018,10,22,2018-10-22,22353.396,23451.393
2018,10,23,2018-10-23,21719.351,22753.321
2018,10,23,2018-10-23,21268.06,22281.146
2018,10,23,2018-10-23,21181.88,22103.87
2018,10,23,2018-10-23,21496.243,22407.983
2018,10,23,2018-10-23,23097.763,24055.5
2018,10,23,2018-10-23,26949.646,27989.504
2018,10,23,2018-10-23,28010.857,29270.776
2018,10,23,2018-10-23,27029.783,28585.689
2018,10,23,2018-10-23,27071.723,28875.785
2018,10,23,2018-10-23,26478.422,28595.028
2018,10,23,2018-10-23,26090.48,28429.095
2018,10,23,2018-10-23,26120.876,28469.599
2018,10,23,2018-10-23,26217.56,28273.299
2018,10,23,2018-10-23,26262.703,28138.801
2018,10,23,2018-10-23,26596.676,28326.421
2018,10,23,2018-10-23,27512.56,28964.191
2018,10,23,2018-10-23,28342.406,29502.005
2018,10,23,2018-10-23,29169.326,30029.145
2018,10,23,2018-10-23,30955.464,31732.037
2018,10,23,2018-10-23,31576.627,32204.376
2018,10,23,2018-10-23,29450.106,29984.963
2018,10,23,2018-10-23,26935.627,27424.99
2018,10,23,2018-10-23,24357.614,24945.193
2018,10,23,2018-10-23,22957.806,23519.043
2018,10,24,2018-10-24,22127.53,22704.175
2018,10,24,2018-10-24,21708.414,22440.338
2018,10,24,2018-10-24,21473.22,22309.014
2018,10,24,2018-10-24,21730.98,22709.172
2018,10,24,2018-10-24,23371.557,24315.379
2018,10,24,2018-10-24,27078.549,28063.087
2018,10,24,2018-10-24,28294.666,29391.45
2018,10,24,2018-10-24,27353.471,28693.777
2018,10,24,2018-10-24,27224.577,29018.663
2018,10,24,2018-10-24,26983.784,28995.941
2018,10,24,2018-10-24,26909.341,28991.061
2018,10,24,2018-10-24,26951.964,29017.623
2018,10,24,2018-10-24,26827.729,28871.366
2018,10,24,2018-10-24,26622.933,28603.689
2018,10,24,2018-10-24,27095.727,28924.085
2018,10,24,2018-10-24,27610.377,29300.531
2018,10,24,2018-10-24,27983.464,29518.321
2018,10,24,2018-10-24,28668.683,29865.527
2018,10,24,2018-10-24,30701.669,31515.8
2018,10,24,2018-10-24,31334.72,32084.457
2018,10,24,2018-10-24,29034.767,29844.64
2018,10,24,2018-10-24,26453.604,27295.884
